timestamp,request_id,endpoint,status_code,latency_ms,phase,ground_truth_drift,drift_evaluated,warning_alert,critical_alert,adaptive_alert,fixed_alert,vote_ratio,psi_component,ks_component,prediction_component,score,threshold,error
1772864709.346078,0aa62e30aea10348fbffc550,/detect_drift,200,6.0382,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.972858,0.880000,
1772864709.346257,3a6d952bce5088e3f32672fe,/score,200,6.0453,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.349739,6acca2b45944c863cff5682c,/detect_drift,200,6.0434,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.987371,0.880000,
1772864709.349920,536a91eaee8ec73107b923a2,/predict,200,6.0354,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.350117,2f6cca211e9f83628ad96446,/score,200,5.9058,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.352034,16f4dcd82debeea55814d2f8,/predict,200,5.9452,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.352211,f2cd077390a03c5499b98d7d,/predict,200,5.9438,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.355640,8b25d770374c6054e70fb448,/score,200,5.8910,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.355819,0777d0f3c73f196ac131eaaf,/score,200,5.8885,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.356022,a96aacb3303b919ef1969559,/score,200,5.8949,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.357983,61ede71650de1325c829f3c3,/predict,200,5.9384,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.358145,986cd760e890bba9464091d1,/detect_drift,200,5.9242,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.989405,0.880000,
1772864709.361934,f29a11640e187283ea203367,/score,200,6.2831,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.362131,3cbdafdc45067b99849f8b76,/score,200,6.3029,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.362331,ba881d98c0296f13b0075105,/detect_drift,200,6.2993,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.991370,0.880000,
1772864709.364150,8e09c04d127ce1f4389c5a77,/predict,200,6.1566,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.364334,12c17617e8563b53234d27a0,/detect_drift,200,6.1790,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.585809,0.880000,
1772864709.367722,0a148ce78e2c034456d07e19,/score,200,5.7731,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.367901,6e91b231edc2dd1bbcd68d77,/predict,200,5.7599,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.368214,d0582c630bf40bb8243bd51d,/predict,200,5.8732,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.370158,50c7b653991dd003d30075a2,/predict,200,5.9968,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.370324,46afe9104f0a63a5402ccd98,/score,200,5.9792,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.373846,6e7a77ea2b2956efc19d6556,/score,200,6.1135,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.374024,5f8057a6d63386c071a50aa9,/score,200,6.1128,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.374217,609e8f42ea238b36499c20da,/score,200,5.9931,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.376187,64377503bb9c39571efa586c,/score,200,6.0187,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.376357,4971eb7f7a88b148c90b91ca,/predict,200,6.0223,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.379867,4a7771d628c3d3ebf63f0063,/score,200,6.0110,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.380044,e2b0b34a7e3c3af90ed7a16c,/score,200,6.0113,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.380225,fd969cdbc8d8bb66ec229a6a,/score,200,5.9991,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.382179,73069eb887f04489097f39cd,/predict,200,5.9820,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.382363,766fb283badcaf05259b4cf2,/predict,200,5.9970,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.385834,b0f530c5a55a1f3c62211b4a,/score,200,5.9558,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.386013,dd07c1faf3e94b99c39dc165,/predict,200,5.9596,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.386215,4508a2beb097761d72bf6423,/predict,200,5.9802,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.388117,b35ef7a9027ba05e5af69b67,/detect_drift,200,5.9274,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.939791,0.880000,
1772864709.388288,85755f2e7ea0b5e83e978bb2,/score,200,5.9146,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.391834,0c7821121827cd246fe0caaf,/score,200,5.9898,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.392001,bc7b3fa5e372d9dbe307ed38,/score,200,5.9780,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.392229,29647c87f453c85387acff07,/detect_drift,200,6.0052,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.997063,0.880000,
1772864709.394299,55181847e1b17a17114f9e8c,/score,200,6.1707,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.394502,ad49e4ba7facaf59314e43c5,/detect_drift,200,6.2041,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.988680,0.880000,
1772864709.397849,2c51220e3b69592cd0f36d31,/predict,200,6.0048,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.398033,0fa4960e1e9b02136e8e278a,/detect_drift,200,6.0223,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864709.398238,5799c2ba6ce63d2e3b731f73,/predict,200,5.9945,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.400143,57bde6e929ef980e0397ac32,/predict,200,5.8283,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.400325,b315d7d511c0c3378e7bb5ed,/predict,200,5.8126,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.404082,5412b3409a58ed9db47b7b7e,/score,200,6.2220,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.404310,318cc3c86a4b45c990832938,/score,200,6.2674,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.404533,edbb03502d85d504cb7c867e,/score,200,6.2852,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.406451,e8c969941726bfb341562b02,/score,200,6.2963,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.406639,76a533fa5a86d6ca05dfdeeb,/detect_drift,200,6.3043,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.985641,0.880000,
1772864709.410223,3c583ba2a441b0d5caac7657,/score,200,6.1195,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.410407,d6f5dbb58914a38562dcea09,/predict,200,6.0850,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.410611,315f0ffe8f9b933526e8c55c,/detect_drift,200,6.0686,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.993998,0.880000,
1772864709.412595,4c53cdf4dc8702ba7a6a3510,/predict,200,6.1337,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.412772,ea9ae982d9a0c4f6b79d9ffe,/predict,200,6.1212,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.416216,b214dff252c9375c5acec435,/score,200,5.9824,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.416411,0a0535b09d161d2c05322af6,/score,200,5.9933,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.416747,6fe34b5b8eb13434b9062c61,/predict,200,6.1255,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.418546,08fa553f8667b2fc45486801,/score,200,5.9401,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.418713,74a8fa0f4d7c6fe25f125647,/detect_drift,200,5.9317,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.803952,0.880000,
1772864709.422261,92958f4c85025d9cdfa4f3cc,/score,200,6.0336,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.422443,277bdd46d29e05aec8fb4f4c,/predict,200,6.0210,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.422640,10f05ae84a71b2b7a292d19a,/score,200,5.8824,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.424587,63b5132ce8cb1b8d3f9e1f11,/predict,200,6.0298,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.424756,15f6ec157a92dc2a3559b5ae,/detect_drift,200,6.0332,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.994304,0.880000,
1772864709.428274,50559c2559c3c8559fea8368,/score,200,6.0021,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.428451,d0ac7e592e8f55b8b5c75aa0,/predict,200,5.9981,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.428655,ebcacbf296cd52032b9f9586,/score,200,6.0057,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.430558,37446fadd85c628b4fd4383c,/score,200,5.9603,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.430760,9adf416b5e49b32598b2d7eb,/detect_drift,200,5.9941,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864709.434267,8908be2d7f2f84d6940a007d,/score,200,5.9831,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.434420,10b221d8368ec48a9d5e1ea3,/score,200,5.9595,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.434713,5ea44dec94869a2b1c2dbcaa,/score,200,6.0495,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.436649,d40301fad8e7db1114da2880,/detect_drift,200,6.0788,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.977434,0.880000,
1772864709.436804,95c3d0fb9445e8590ba21ab3,/score,200,6.0327,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.440148,afbcaee6734a55d122b98ae8,/score,200,5.8705,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.440306,799700fc6c9ceafef2a1f8f1,/predict,200,5.8770,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.440597,57db7c634fd0636dc8cf0f47,/score,200,5.8741,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.442644,d2e7071af15eb7dbd844c6a3,/score,200,5.9857,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.442821,1b15d41993fb3e71c91d627d,/score,200,6.0087,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.446343,a257d8f1721a44088d49c511,/predict,200,6.1850,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.446529,752f4848e64e2f06a63956c9,/predict,200,6.2138,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.446879,cf775c8f34e32b54230144d0,/score,200,6.2718,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.449146,1bb4630f04cf8bdb38970ada,/score,200,6.4914,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.449333,6183d9e0779d748d4a6b6987,/score,200,6.5019,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.453544,8636544b99b52dab3d677870,/score,200,7.1901,normal,0,0,0,0,0,0,0.875000,1.020876,1.105194,0.929772,3.055842,1.000000,
1772864709.453740,4000a23afec26f8072114c8d,/detect_drift,200,7.1982,normal,0,0,0,1,1,0,0.000000,0.000000,0.000000,0.000000,0.959405,0.880000,
1772864709.453947,c46924aaa052f0c6a667e1e7,/predict,200,7.0571,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.455700,11660dc73485ae7caa21f5d9,/score,200,6.5378,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.455882,39ebe488fd3c58bea5d8813b,/detect_drift,200,6.5394,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.443954,0.880000,
1772864709.459362,cb05de9dd08f29e71f56a132,/detect_drift,200,5.8050,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.481289,0.880000,
1772864709.459542,387cc99d685c11b7cccad2d1,/detect_drift,200,5.7906,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.957083,0.880000,
1772864709.459748,e08602017eb44f257035873c,/detect_drift,200,5.7911,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.461904,0.880000,
1772864709.461694,0840470884d1447e47fbf2a3,/score,200,5.9840,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.461872,dc223ebdb2256894ad152218,/score,200,5.9806,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.465380,68c313d5b6329fd9e66e07f1,/score,200,6.0068,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.465559,26d805b966ecf6f30a5b95fb,/predict,200,6.0080,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.465764,32f0dae4f8aec4a9c5bbff24,/predict,200,6.0061,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.467651,ada6d171134cabb5ba8ba270,/predict,200,5.9458,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.467826,3e200fbcb6f6255b7a27dafe,/predict,200,5.9435,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.471406,70fa8fa52db2ffcc4ca7505d,/predict,200,6.0160,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.471586,84f9af2c16a5ba391d636217,/score,200,6.0173,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.471795,f845c9b86930d0a54fd0b127,/score,200,6.0212,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.473655,b96538284f4acd8b4f81f80c,/score,200,5.9935,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.473830,6488b085fadfc2b3064690fe,/score,200,5.9947,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.477273,198eb8d0a8877ecd5b64e4d3,/predict,200,5.8566,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.477451,856c36e0b9d7ba9e765d87f0,/predict,200,5.8552,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.477621,1a8900411ddf50d33b2d8cf0,/predict,200,5.8171,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.479600,9c937b10c81c2fdf190749f4,/score,200,5.9353,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.479776,3eede7f585625864018e9a83,/score,200,5.9362,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.483180,9ee761a946481cc555d8b034,/predict,200,5.8969,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.483354,b06261c404caa81ec84e68bf,/score,200,5.8947,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.483535,4ed1afa05d97fe77bd026b85,/predict,200,5.9045,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.485511,8674c5e6c6dc9303b0788f07,/predict,200,5.9003,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.485675,62e0938d615228ee5d4c670a,/predict,200,5.8901,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.489378,f9692357abe5e081a34bd70a,/detect_drift,200,6.1884,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864709.489566,3ac7b76c57ff5cd34caefeb4,/detect_drift,200,6.2021,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.992315,0.880000,
1772864709.489769,b8bd3c67b0ea3985797128f9,/score,200,6.2246,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.491726,3f273e501703dbfad2714dc7,/detect_drift,200,6.2047,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.985148,0.880000,
1772864709.491900,e0e7258606d318fe8de83937,/predict,200,6.2158,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.495586,0d65c9dcf1ea6f45dd1e0610,/predict,200,6.1940,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.495767,a0d3c56f83fd438fbe397499,/score,200,6.1910,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.496070,adeaf2346e42af132f157d69,/score,200,6.2915,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.497959,842f4c66935f16d25ad4f659,/predict,200,6.2225,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.498121,7dec35d3e2a893526b36c66e,/detect_drift,200,6.2114,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.807048,0.880000,
1772864709.501631,f4a3d10a05eecf9c5c831168,/score,200,6.0300,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.501805,ff061404d315932a4456fcbb,/predict,200,6.0288,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.501999,9bfb56bfe1274652e8904c80,/predict,200,5.9195,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.503942,e5f72bbe7ee15617ea0adbe6,/score,200,5.9726,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.504115,a2e5fd3f4a8e1338236af9ae,/score,200,5.9843,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.507582,5d635061798321b447e1063c,/score,200,5.9410,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.507743,ca971ff2bb138d9044f58ac0,/detect_drift,200,5.9286,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.892953,0.880000,
1772864709.507923,b65f3be45834a492ee6b6324,/score,200,5.9143,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.509870,95618b250274406e2aeb403a,/predict,200,5.9186,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.510034,0b32ad06a658b9d56b9db0a2,/score,200,5.9092,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.513514,febf93156897135121cc0d11,/predict,200,5.9215,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.513688,14852864191729522d6467bd,/detect_drift,200,5.9356,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.402477,0.880000,
1772864709.513880,3737e667c06d4ee989d3ecd3,/detect_drift,200,5.9476,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.992441,0.880000,
1772864709.515817,8be0437fee7ca83c4eb2eb98,/score,200,5.9373,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.515989,4eba001b389d84f47018c6f9,/score,200,5.9454,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.519415,fc358db5369e7cb0ed92eb18,/score,200,5.8910,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.519583,1170cac058073a8c7a5dffda,/predict,200,5.8846,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.519897,885baf89359c98baf265c6f7,/score,200,6.0078,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.521828,8092aab2a9241461abdb6971,/predict,200,6.0002,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.521995,1506492baa7983d8f4c60650,/predict,200,5.9963,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.525455,e0603452151f73a3c6bc3da1,/detect_drift,200,6.0295,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.980021,0.880000,
1772864709.525616,4f6349a81e96ae961df7a5e5,/detect_drift,200,6.0243,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.950176,0.880000,
1772864709.525816,aad8abb4262520fd3ada9be2,/score,200,5.9087,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.527794,5d397d7aaf85d3a7e2b73f3b,/detect_drift,200,5.9558,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.989964,0.880000,
1772864709.527969,600e34e5fa41de9b96ec01bb,/detect_drift,200,5.9642,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.977515,0.880000,
1772864709.531712,e98c58699d2df3e952db7748,/score,200,6.2478,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.531902,b825b4e7205135917cbff88f,/predict,200,6.2764,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.532100,72f42b949ac0b39e0c7ac956,/predict,200,6.2755,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.534043,53580443be0fc572ec425a11,/score,200,6.2391,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.534218,00a1859c4cc18691a0426336,/score,200,6.2400,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.537571,9378a363b7f8474f9ed4e4d5,/predict,200,5.8450,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.537758,9ccfe1407e2e9ebf41621b6c,/detect_drift,200,5.8475,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.777754,0.880000,
1772864709.537943,3a38c4c28977c3292d92f5da,/score,200,5.8341,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.539785,d0426543887003a09e05c3fd,/score,200,5.7318,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.539942,6587a5269186f504a2116fd9,/predict,200,5.7144,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.543485,62c2777387ffa6cc379fee77,/score,200,5.9000,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.543659,f3da12096c145add9abc022b,/detect_drift,200,5.8899,normal,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.988684,0.880000,
1772864709.543993,b7f6c749b93390b38b80d32a,/score,200,6.0404,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.546100,f87753cf1a6ed9dd704077c7,/score,200,6.3051,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.546269,ede5c97ccf730acbd3a7dbea,/score,200,6.3178,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.549649,888b3b151e433d81393bdbca,/score,200,6.1537,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
1772864709.549819,63b63ca7b08032a1165119fe,/score,200,6.1502,normal,0,0,0,0,0,0,0.875000,1.109439,1.137877,0.939718,3.187034,1.000000,
